方形椅,圓形椅,品名,平台,材質,尺寸(寬×深×高cm),椅背高度(cm),椅背體積(cm),椅墊面積(cm),椅墊厚度(cm),椅腳高度(cm),椅腳體積(cm),重量(kg),商品連結,chair_id,無椅背,異常椅背,大椅腳體積,大椅墊
0,0,Modway Baronet Dining Chair Vinyl,Wayfair,橡木,48.26×58.42×101.6,55.9,4500.0,1602.0,5.0,45.7,9620.0,6.8,https://www.wayfair.com/furniture/pdp/modway-baronet-dining-chair-vinyl-w001588369.html?piid=563337945,80,0,1,0,0
0,0,Suki Solid Wood Ladder Back Side Chair in Chickory/Black,Wayfair,橡膠木,50.16×57.15×83.19,31.8,4312.0,1148.0,4.88,48.3,5062.0,15.97,https://www.wayfair.com/furniture/pdp/suki-solid-wood-ladder-back-side-chair-in-chickoryblack-w002595426.html,81,0,0,1,0
0,0,18.75'' H Solid Wood Side Chair,Wayfair,橡膠木,45.97×45.97×88.01,44.7,1415.0,2581.0,1.5,43.5,5062.0,11.0,https://www.wayfair.com/furniture/pdp/bungalow-rose-tiernagh-solid-wood-ladder-back-side-chair-in-rustic-golden-brown-w008136353.html,82,0,0,1,0
1,0,Azir 19'' H Upholstered Side Chair,Wayfair,橡膠木,48.26×59.69×82.55,31.2,4500.0,3591.0,3.6,48.3,5062.0,6.3,https://www.wayfair.com/furniture/pdp/ophelia-co-azir-dining-chair-gnt27049.html,83,0,1,1,0
0,0,Aindriu Rustic Solid Wood Ladder-Back Dining Chairs,Wayfair,橡膠木,50.8×55.88×96.52,38.0,4643.0,2570.0,2.5,45.7,2479.0,18.14,https://www.wayfair.com/furniture/pdp/lark-manor-aindriu-rustic-solid-wood-ladder-back-dining-chairs-w000245483.html?piid=1536611678,84,0,0,0,0
1,0,"Barnesville Classic PU Leather Dining Chair, Black",Wayfair,橡膠木,106.68×67.31×97.79,48.3,4500.0,4774.0,5.08,51.4,5062.0,23.59,https://www.wayfair.com/furniture/pdp/red-barrel-studio-barnesville-classic-pu-leather-dining-chair-black-w006665327.html,85,0,1,1,0
1,0,Lynda Solid Wood Ladder Back Side Chair in Smoky Quartz,Wayfair,橡膠木,46.99×51.44×107.31,59.0,4500.0,2581.0,3.81,48.3,5062.0,10.43,https://www.wayfair.com/furniture/pdp/lark-manor-lynda-solid-wood-ladder-back-side-chair-in-smoky-quartz-w001316417.html,86,0,1,1,0
1,0,Matanzas 18'' H Solid Wood Side Chair,Wayfair,橡膠木,50.8×62.87×103.84,58.9,4500.0,2304.0,2.54,48.3,6144.0,10.21,https://www.wayfair.com/furniture/pdp/lark-manor-matanzas-solid-wood-ladder-back-side-chair-w004752494.html,87,0,1,0,0
0,0,Allena Tufted Velvet/Linen Wing Back Parsons Chair,Wayfair,橡膠木,43.94×45.47×88.9,45.7,4500.0,4630.0,2.0,45.0,5062.0,13.66,https://www.wayfair.com/furniture/pdp/rosdorf-park-allena-tufted-velvetlinen-wing-back-parsons-chair-w001171761.html?piid=98945122%2C73660452&auctionId=b43a4c3f-1e7c-426c-ba38-ee8d20c9858e&adTypeId=1,88,0,1,1,0
1,0,Upholstered Wooden Dining Chairs,Wayfair,橡木,41.91×53.34×88.9,89.0,4500.0,1781.0,2.5,47.3,5062.0,9.98,https://www.wayfair.com/furniture/pdp/gracie-oaks-upholstered-wooden-dining-chairs-w112147580.html?piid=1756808242&auctionId=b43a4c3f-1e7c-426c-ba38-ee8d20c9858e&adTypeId=1,89,0,1,1,0
1,0,Godfrey Cane Back Arm Chair,Wayfair,橡木,49.53×60.96×102.57,108.6,4500.0,3375.0,4.77,47.9,5062.0,9.53,https://www.wayfair.com/furniture/pdp/birch-lane-godfrey-cane-back-arm-chair-savc1145.html?piid=53904857&auctionId=b43a4c3f-1e7c-426c-ba38-ee8d20c9858e&adTypeId=1,90,0,1,1,0
0,0,Modway Arise Vintage French Upholstered Fabric Dining Side Chair,Wayfair,橡木,59.69×51.44×100.99,60.0,4500.0,1181.0,3.2,44.7,5062.0,10.09,https://www.wayfair.com/furniture/pdp/modway-arise-vintage-french-upholstered-fabric-dining-side-chair-w005406471.html?piid=542984778,91,0,1,1,0
0,0,Modway Copper Grove Trilj Vinyl Dining Chair,Wayfair,橡膠木,48.26×53.34×105.41,41.5,4500.0,2581.0,2.54,45.7,5062.0,9.48,https://www.wayfair.com/furniture/pdp/modway-copper-grove-trilj-vinyl-dining-chair-w008209616.html?piid=15163949,92,0,1,1,0
1,0,Bott 19'' H Upholstered Parsons Chair,Wayfair,橡木,50.04×64.77×95.0,50.8,4500.0,3399.0,43.94,50.8,5062.0,7.71,https://www.wayfair.com/furniture/pdp/lark-manor-bott-upholstered-solid-wood-parsons-dining-chair-rdba4071.html?piid=96096913%2C96096912,93,0,1,1,0
1,0,17.5'' H Solid Wood Side Chair,Wayfair,橡膠木,44.45×58.42×50.8,41.9,7371.0,2581.0,5.0,30.8,5062.0,5.9,https://www.wayfair.com/furniture/pdp/august-grove-solid-wood-cross-back-side-chair-w004997968.html?piid=1533713232,94,0,0,0,0
1,0,Ziemer 19.5'' H Upholstered Side Chair,Wayfair,橡木,59.44×57.91×85.34,39.1,4500.0,1806.0,2.5,48.3,5062.0,7.98,https://www.wayfair.com/furniture/pdp/lark-manor-ziemer-uplostered-side-chair-w004256015.html?piid=1597866633,95,0,1,1,0
0,0,"Bronxton 17"" Wide Walnut Wood Country Farmhouse Cross Back Dining Chairs",Wayfair,橡膠木,49.53×57.15×97.79,43.2,4500.0,3076.0,2.54,49.5,5062.0,4.99,https://www.wayfair.com/furniture/pdp/gracie-oaks-bronxton-17-wide-walnut-wood-country-farmhouse-cross-back-dining-chairs-w110858869.html?piid=323251409,96,0,1,1,0
0,0,Geelt Upholstered Dining Chairs with Casters,Wayfair,橡膠木,62.23×152.4×95.25,45.1,4500.0,3186.0,7.62,49.5,5062.0,129.73,https://www.wayfair.com/furniture/pdp/everly-quinn-geelt-upholstered-dining-chairs-with-casters-w111239925.html?piid=974476005&auctionId=b43a4c3f-1e7c-426c-ba38-ee8d20c9858e&adTypeId=1,97,0,1,1,0
1,0,"Upholstered Solid Wood Dining Chair With Hollow Back, Farmhouse Side Chair For Kitchen/Dining Room",Wayfair,橡木,43.18×60.96×101.6,53.3,4500.0,1453.0,2.54,48.3,5062.0,9.07,https://www.wayfair.com/furniture/pdp/george-oliver-upholstered-solid-wood-dining-chair-with-hollow-back-farmhouse-side-chair-for-kitchendining-room-w113242990.html?piid=1055179830&auctionId=b43a4c3f-1e7c-426c-ba38-ee8d20c9858e&adTypeId=1,98,0,1,1,0
1,0,Roseland 19.25'' H Linen Upholstered Side Chair,Wayfair,橡膠木,48.26×56.39×93.73,76.4,4500.0,2581.0,4.445,44.4,5062.0,7.71,https://www.wayfair.com/furniture/pdp/beachcrest-home-roseland-modern-solid-wood-dining-chair-with-rattan-backrest-kthm7519.html?piid=94190908&auctionId=b43a4c3f-1e7c-426c-ba38-ee8d20c9858e&adTypeId=1,99,0,1,1,1
1,0,未知產品,Wayfair,橡膠木,46.36×54.61×97.79,48.3,4500.0,3553.0,4.925,49.5,5062.0,6.42,https://www.wayfair.com/bed-bath/pdp/home-14-medium-gel-memory-foam-mattress-hmek2674.html?piid=100754609,100,0,1,1,0
0,0,未知產品,Wayfair,橡木,43.81×50.39×90.17,45.0,4500.0,2690.0,2.5,45.2,5062.0,6.21,https://www.wayfair.com/furniture/pdp/winston-porter-2-piece-upholstered-sofa-with-charging-station-living-room-set-w112469354.html,101,0,1,1,0
0,0,未知產品,Wayfair,橡木,55.12×59.94×85.09,38.1,4500.0,3933.0,2.5,49.0,5062.0,12.97,https://www.wayfair.com/furniture/pdp/red-barrel-studio-desarie-58-media-console-for-tvs-up-to-65-with-electric-fireplace-adjustable-shelves-and-glass-doors-w100574068.html?piid=2027364521,102,0,1,1,0
1,0,未知產品,Wayfair,橡木,50.16×52.7×84.96,34.9,4500.0,3647.0,0.254,66.0,5062.0,7.38,https://www.wayfair.com/storage-organization/pdp/ebern-designs-fabric-storage-bin-set-w009866397.html?piid=1778389486%2C1796611417,103,0,1,1,0
1,0,未知產品,Wayfair,橡膠木,48.26×52.07×86.36,34.0,4500.0,3484.0,48.26,48.9,5062.0,11.79,https://www.wayfair.com/lighting/pdp/willa-arlo-interiors-palen-6225h-arched-floor-lamp-with-mixed-material-shade-w010969017.html,104,0,1,0,0
0,0,未知產品,Wayfair,實木,34.8×79.76×149.86,79.8,4500.0,5206.0,3.0,70.0,5062.0,63.87,https://www.wayfair.com/furniture/pdp/joss-main-montclair-dining-chair-w003190781.html?piid=1554562122,105,0,1,1,0
0,0,未知產品,Wayfair,實木,,45.0,4500.0,2581.0,2.54,2.5,5062.0,2.72,https://www.wayfair.com/furniture/pdp/gracie-oaks-upholstered-wooden-dining-chairs-w112147580.html?piid=1756808240,106,0,0,0,0
0,0,未知產品,Wayfair,橡木,41.91×29.84×158.12,158.1,4500.0,1251.0,3.0,50.0,5062.0,4.75,https://www.wayfair.com/furniture/pdp/birch-lane-niara-leather-side-chair-bl25808.html?piid=104827903,107,0,1,1,0
1,0,未知產品,Wayfair,橡木,55.88×39.62×164.59,165.0,4500.0,2213.0,5.0,45.0,5062.0,15.0,https://www.wayfair.com/furniture/pdp/birch-lane-brinley-sharla-upholstered-side-chair-set-of-2-goms1549.html?piid=100087021,108,0,1,1,0
0,0,未知產品,Wayfair,橡木,79.5×66.04×243.84,45.0,4500.0,5249.0,0.1,243.8,5062.0,9.3,https://www.wayfair.com/furniture/pdp/birch-lane-arnell-annie-upholstered-dining-chair-goms1691.html?piid=105301848%2C104838653,109,0,1,1,0
1,0,"Modern Dining Chairs, Brown Leather Strap Seat and Back, Black Rubberwood Frame and Legs, Minimal Assembly Required, Stylish Accent Chairs for Dining Room or Kitchen, Brown, Set of 2",Wayfair,橡膠木,48.01×56.64×86.11,33.9,4500.0,3463.0,5.0,47.0,5062.0,10.89,https://www.wayfair.com/furniture/pdp/xdeco-modern-dining-chairs-brown-leather-strap-seat-and-back-black-rubberwood-frame-and-legs-minimal-assembly-required-stylish-accent-chairs-for-dining-room-or-kitchen-brown-set-of-2-w112934089.html?auctionId=363aea16-8114-464c-b001-3699a7971d69&adTypeId=1,110,0,1,1,0
1,0,Gunnur Mid-Century Solid Wood Dining Chair,Wayfair,橡膠木,44.45×58.42×90.17,41.9,4500.0,2581.0,7.4,48.3,2219.0,5.9,https://www.wayfair.com/furniture/pdp/corrigan-studio-gunnur-mid-century-solid-wood-dining-chair-w004727522.html?piid=322007707&auctionId=363aea16-8114-464c-b001-3699a7971d69&adTypeId=1,111,0,1,0,0
1,0,Mourya 19.5'' H Upholstered Parsons Chair,Wayfair,橡木,59.0×64.01×95.0,44.2,4500.0,4570.0,52.07,49.8,5062.0,6.35,https://www.wayfair.com/furniture/pdp/winston-porter-mourya-upholstered-dining-chair-w004846858.html?piid=1620706421,112,0,1,1,0
1,0,Appolonie 17.7'' H Solid Wood Side Chair,Wayfair,橡木,59.0×63.5×92.71,45.0,4500.0,3605.0,51.5625,54.0,5430.0,11.79,https://www.wayfair.com/furniture/pdp/red-barrel-studio-appolonie-solid-wood-slat-back-side-chair-w004743349.html?piid=1056853051,113,0,1,0,0
1,0,"Upholstered Faux Leather Seat Rattan Back Dining Chair, Solid Wood Frame Side Chair For Living Room",Wayfair,橡木,59.0×76.81×99.06,47.0,3029.0,1112.0,5.0,50.8,5062.0,11.97,https://www.wayfair.com/furniture/pdp/bay-isle-home-upholstered-faux-leather-seat-rattan-back-dining-chair-solid-wood-frame-side-chair-for-living-room-w112264390.html?piid=530162804%2C530162807&auctionId=363aea16-8114-464c-b001-3699a7971d69&adTypeId=1,114,0,0,0,0
1,0,Upholstered Solid Wood Dining Chair Side Chair,Wayfair,橡膠木,53.34×58.42×80.77,38.1,5979.0,2581.0,5.0,45.2,2431.0,12.0,https://www.wayfair.com/furniture/pdp/george-oliver-upholstered-solid-wood-dining-chair-side-chair-w111225009.html?piid=740472941&auctionId=363aea16-8114-464c-b001-3699a7971d69&adTypeId=1,115,0,0,0,0
0,0,"Upholstered Barrel Dining Chair With Hollow Back, Modern Solid Wood Dining Chair, Comfy Side Chair For Dining Room/Living Room",Wayfair,橡膠木,55.88×45.47×74.93,33.8,4500.0,1673.0,5.0,40.6,3005.0,5.99,https://www.wayfair.com/furniture/pdp/orren-ellis-upholstered-barrel-dining-chair-with-hollow-back-modern-solid-wood-dining-chair-comfy-side-chair-for-dining-roomliving-room-w112213206.html?piid=2016642510%2C2026682419&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,116,0,1,0,0
1,0,Atticus Cane Dining Chair,Wayfair,橡膠木,43.94×55.63×97.03,51.3,4500.0,2823.0,1.0,45.0,7170.0,7.71,https://www.wayfair.com/furniture/pdp/allmodern-atticus-cane-dining-chair-w003529035.html?piid=1703791034&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,117,0,1,0,0
1,0,Sachelle Solid wood and upholstered white Side Chair Dining Chair,Wayfair,橡膠木,46.99×49.53×80.01,35.6,4500.0,3432.0,5.0,47.0,5062.0,4.54,https://www.wayfair.com/furniture/pdp/corrigan-studio-sachelle-solid-wood-and-upholstered-white-side-chair-dining-chair-w112995688.html?auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,118,0,1,1,0
1,0,Gordes 17.5'' H Upholstered Side Chair,Wayfair,橡膠木,55.88×52.07×81.28,41.9,4500.0,2291.0,8.255,49.0,5062.0,6.8,https://www.wayfair.com/furniture/pdp/bay-isle-home-gordes-side-chair-w009912380.html?piid=899404718,119,0,1,1,0
1,0,Letizia 17.32'' H Solid Wood Side Chair,Wayfair,橡膠木,62.23×53.98×67.95,22.9,4500.0,3298.0,48.9,48.3,5062.0,9.78,https://www.wayfair.com/furniture/pdp/charlton-home-letizia-solid-wood-dining-chair-lfmf2760.html?piid=104373611,120,0,1,1,0
0,0,Tonni 18'' H Tufted Fabric Upholstered Side Chair,Wayfair,橡膠木,45.97×58.93×85.09,33.5,4500.0,2977.0,4.45,50.8,5062.0,12.02,https://www.wayfair.com/furniture/pdp/red-barrel-studio-tonni-tufted-fabric-side-chair-dining-chair-w100636180.html?piid=1504923752,121,0,1,1,0
1,0,Haldan 17.5'' H Solid Wood Armchair,Wayfair,橡膠木,55.88×51.05×78.74,25.4,4500.0,2581.0,16.84,53.3,9628.0,15.0,https://www.wayfair.com/furniture/pdp/one-allium-way-haldan-solid-wood-windsor-back-arm-chair-w007001369.html?piid=38022383,122,0,1,0,0
1,0,Clarisabel 19.7'' H Leather Upholstered Side Chair,Wayfair,橡膠木,50.04×58.42×92.96,48.3,4500.0,3304.0,4.45,44.4,4397.0,8.48,https://www.wayfair.com/furniture/pdp/ophelia-co-leather-side-chair-dining-chair-w110479554.html?piid=369471587,123,0,1,0,0
1,0,Aayush 18'' H Linen Upholstered Dining Chair,Wayfair,橡膠木,45.72×45.72×96.52,78.7,4500.0,1080.0,7.0,44.0,5062.0,8.0,https://www.wayfair.com/furniture/pdp/andover-mills-aayush-upholstered-dining-chair-in-dark-gray-w003431742.html,124,0,1,1,0
1,0,Chassidi Solid Back Parsons Chair(Set Of 4),Wayfair,橡膠木,46.51×54.0×99.49,56.7,4500.0,1688.0,3.81,45.7,5062.0,8.62,https://www.wayfair.com/furniture/pdp/wade-logan-chassidi-solid-back-parsons-chairset-of-4-fbya2013.html?piid=103707298,125,0,1,1,0
1,0,Asenat 18'' H Linen Fabric Upholstered Side Chair,Wayfair,橡膠木,54.86×48.9×92.2,46.5,4500.0,4140.0,58.42,45.7,5062.0,17.6,https://www.wayfair.com/furniture/pdp/lark-manor-asenat-linen-fabric-solid-wood-remove-slat-back-side-chair-w005067405.html,126,0,1,1,0
1,0,Shaler Solid Wood Ladder Back Arm Chair in Smoky Quartz,Wayfair,橡膠木,54.61×60.96×104.14,59.1,4500.0,4329.0,2.5,44.4,5062.0,10.89,https://www.wayfair.com/furniture/pdp/shaler-solid-wood-ladder-back-arm-chair-in-smoky-quartz-w001316385.html,127,0,1,1,0
0,0,Nailhead Trim Leather Upholstered Side Chair Wood Dining Chair (Set of 4),Wayfair,橡膠木,49.02×57.91×95.0,47.4,4500.0,2581.0,5.0,50.0,9795.0,6.58,https://www.wayfair.com/furniture/pdp/lark-manor-nailhead-trim-leather-upholstered-side-chair-wood-dining-chair-set-of-4-w111193019.html?piid=1335423780,128,0,1,0,0
1,0,Hendry 18'' H Side Chair,Wayfair,橡膠木,48.26×63.5×97.79,52.1,4500.0,2581.0,2.54,45.7,5062.0,7.85,https://www.wayfair.com/furniture/pdp/lark-manor-hendry-windsor-back-side-chair-w001679053.html?piid=1743636112,129,0,1,1,0
1,0,Barkev Dining Chairs,Wayfair,橡膠木,46.99×53.34×86.36,43.2,4500.0,2376.0,5.0,49.5,7295.0,15.97,https://www.wayfair.com/furniture/pdp/latitude-run-barkev-dining-chairs-w100800725.html?piid=1394773739,130,0,1,0,0
1,0,19.00'' H Upholstered Side Chair,Wayfair,橡膠木,45.72×55.88×91.44,45.7,4500.0,2552.0,5.0,45.7,5062.0,83.01,https://www.wayfair.com/furniture/pdp/gracie-oaks-carleon-polyester-upholstered-back-side-chair-dining-chair-w110684545.html,131,0,1,1,0
0,0,Brently Solid Wood Upholstered Side Chair Dining Chair,Wayfair,橡木,56×58×97,52.0,4500.0,1638.0,7.5,45.0,5062.0,11.57,https://www.wayfair.com/furniture/pdp/wade-logan-brently-solid-wood-upholstered-side-chair-dining-chair-w006903626.html?piid=1949574941&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,132,0,1,1,0
1,0,Dellar Boucle Upholstered Back Dining Chair,Wayfair,橡膠木,46.41×39.6×97.99,49.0,4500.0,2581.0,2.5,50.7,5062.0,12.19,https://www.wayfair.com/furniture/pdp/allmodern-dellar-boucle-upholstered-back-dining-chair-w100619761.html?piid=1200011530&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,133,0,1,1,0
0,0,Alsion 20'' H Fabric Upholstered Side Chair,Wayfair,橡膠木,48.26×154.94×43.18,25.9,4500.0,3637.0,5.0,43.8,5062.0,15.42,https://www.wayfair.com/furniture/pdp/lark-manor-alsion-fabric-side-chair-w011118629.html?piid=1158426634,134,0,1,1,0
1,0,Villard 18'' H Faux Leather Upholstered Side Chair,Wayfair,橡膠木,44.98×46.99×81.99,39.0,4500.0,2924.0,6.2486,49.5,5062.0,16.0,https://www.wayfair.com/furniture/pdp/alcott-hill-villard-solid-wood-slat-back-side-chair-w005066982.html?piid=2015393358,135,0,1,1,0
1,0,Alexa-Mae 17.15'' H Solid Wood Side Chair,Wayfair,橡膠木,56.52×67.31×97.79,55.2,4500.0,1262.0,4.78,48.3,7898.0,9.0,https://www.wayfair.com/furniture/pdp/lark-manor-alexa-mae-solid-wood-side-chair-w005962788.html?piid=713250358,136,0,1,0,0
1,0,Chaffin 17'' H Acacia Solid Wood Side Chair,Wayfair,橡膠木,52.07×58.93×82.04,33.0,3271.0,3547.0,3.07,49.0,5062.0,17.24,https://www.wayfair.com/furniture/pdp/lark-manor-chaffin-solid-wood-slat-back-side-chair-alct4484.html?piid=16214201,137,0,0,0,0
1,0,Garcelle 18'' H Side Chair,Wayfair,橡木,46.5×39.9×90.5,32.0,4500.0,2890.0,5.0,48.5,5062.0,6.49,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-garcelle-slat-back-side-chair-in-ivory-charcoal-w005851812.html,138,0,1,1,0
1,0,Janeene Dining Chairs Rustic Countryside Wooden Kitchen Chairs with Comfortable Upholstered Mid Century Side Chairs for Living Room/Lounge/Restaurant,Wayfair,橡膠木,48.26×60.96×96.52,45.7,4500.0,1280.0,2.54,50.0,4361.0,15.47,https://www.wayfair.com/furniture/pdp/latitude-run-janeene-dining-chairs-rustic-countryside-wooden-kitchen-chairs-with-comfortable-upholstered-mid-century-side-chairs-for-living-roomloungerestaurant-w111571057.html?piid=144370612%2C146034206,139,0,1,0,0
1,0,Azizi 17'' H Solid Wood Side Chair,Wayfair,橡膠木,45.72×55.88×91.44,45.7,4500.0,2539.0,2.54,45.7,5062.0,16.78,https://www.wayfair.com/furniture/pdp/one-allium-way-azizi-solid-wood-windsor-back-side-chair-w007979490.html?piid=1885414033,140,0,1,1,0
0,0,Aimee-Elizabeth 19.1'' H Upholstered Parsons Chair,Wayfair,橡膠木,43.69×50.8×91.44,45.5,7930.0,2581.0,5.0,43.6,7528.0,6.99,https://www.wayfair.com/furniture/pdp/lark-manor-aimee-elizabeth-solid-wood-parsons-chair-w010396348.html?piid=1812173982,141,0,0,0,0
1,0,Faunsdale Fabric Slat Back Side Chair Upholstery Fabric Cushion Dining Chair For Kitchen Home,Wayfair,橡木,45.72×58.42×93.98,50.8,4500.0,2362.0,7.62,43.2,4072.0,6.8,https://www.wayfair.com/furniture/pdp/george-oliver-faunsdale-fabric-slat-back-side-chair-upholstery-fabric-cushion-dining-chair-for-kitchen-home-w100215680.html?piid=781262804,142,0,1,0,0
1,0,Emmaline Solid Wood Side Chair,Wayfair,橡木,59.69×50.8×101.6,61.6,4500.0,3021.0,5.0,45.7,5062.0,9.98,https://www.wayfair.com/furniture/pdp/alcott-hill-emmaline-solid-wood-slat-back-side-chair-w005067068.html?piid=246383197,143,0,1,1,0
0,0,Upholstered Solid Wood Parsons Side Dining Chair,Wayfair,橡膠木,52.07×55.88×104.14,60.0,4500.0,2581.0,5.0,43.8,5062.0,10.21,https://www.wayfair.com/furniture/pdp/red-barrel-studio-upholstered-solid-wood-parsons-side-dining-chair-w112302067.html?piid=1447198348&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,144,0,1,1,0
0,0,Delphine 17'' H Solid Wood Side Chair,Wayfair,橡膠木,48.51×63.5×101.6,101.6,4500.0,3458.0,7.62,48.3,5062.0,5.67,https://www.wayfair.com/furniture/pdp/kelly-clarkson-home-delphine-solid-wood-side-chair-w100153071.html?piid=1398932635&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,145,0,1,1,0
1,0,Gallatin Solid Wood Slat Back Side Chair,Wayfair,橡膠木,58.42×53.34×78.74,35.6,4500.0,2435.0,7.62,48.3,5062.0,6.8,https://www.wayfair.com/furniture/pdp/dovecove-gallatin-solid-wood-slat-back-side-chair-w005271329.html?piid=479228860,146,0,1,1,0
1,0,Dulles Upholstered Skirted Parson Dining Side Chair White (Set Of 2),Wayfair,橡膠木,45.72×55.88×91.44,46.0,9153.0,2555.0,5.0,45.7,5062.0,8.16,https://www.wayfair.com/furniture/pdp/latitude-run-dulles-upholstered-skirted-parson-dining-side-chair-white-set-of-2-w111009681.html?piid=562318548,147,0,0,1,0
1,0,Borendy 18'' H Solid Wood Side Chair,Wayfair,橡膠木,50.8×45.47×74.93,33.8,4500.0,2581.0,3.81,40.6,5062.0,11.02,https://www.wayfair.com/furniture/pdp/george-oliver-borendy-side-chair-dining-chair-w100525080.html?piid=831644699,148,0,1,1,0
1,0,Ubaid 18'' H Solid Wood Side Chair,Wayfair,橡膠木,48.26×59.69×82.55,31.2,4500.0,3618.0,46.51,48.3,5062.0,6.3,https://www.wayfair.com/furniture/pdp/red-barrel-studio-ubaid-solid-wood-slat-back-side-chair-w001670995.html?piid=1524723628,149,0,1,1,0
1,0,Eshell 17.5'' H Solid Wood Side Chair,Wayfair,橡木,45.72×55.88×91.44,45.7,4500.0,2903.0,2.54,43.2,5062.0,7.0,https://www.wayfair.com/furniture/pdp/gracie-oaks-eshell-solid-wood-cross-back-side-chair-w005481570.html?piid=1672183845,150,0,1,1,0
1,0,Nailhead Trim Leather Upholstered Side Chair Dining Chair (Set of 2),Wayfair,橡膠木,46×53×99,48.3,3672.0,2581.0,2.5,45.7,8000.0,8.0,https://www.wayfair.com/furniture/pdp/winston-porter-nailhead-trim-leather-upholstered-side-chair-dining-chair-set-of-2-w111193028.html?piid=1205183611,151,0,0,0,0
0,0,Allena Tufted Velvet/Linen Wing Back Parsons Chair,Wayfair,橡膠木,52.07×71.12×101.6,50.8,4500.0,2346.0,45.72,50.8,5062.0,7.98,https://www.wayfair.com/furniture/pdp/rosdorf-park-allena-tufted-velvetlinen-wing-back-parsons-chair-w001171761.html?piid=98945122%2C73660452&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,152,0,1,1,0
0,0,Montclair 18.46'' H Side Chair,Wayfair,橡膠木,49.53×50.8×99.7,54.0,4500.0,4030.0,10.0,45.7,5500.0,7.98,https://www.wayfair.com/furniture/pdp/joss-main-montclair-dining-chair-w003190781.html?piid=1551422194&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,153,0,1,0,0
0,0,Godfrey Cane Back Arm Chair,Wayfair,橡膠木,43.18×50.8×93.98,48.3,5200.0,1161.0,5.0,45.7,3707.0,15.0,https://www.wayfair.com/furniture/pdp/birch-lane-godfrey-cane-back-arm-chair-savc1145.html?piid=53904857&auctionId=42f7ff77-baca-456b-9113-d2a1897c73d7&adTypeId=1,154,0,0,0,0
0,0,未知產品,Wayfair,橡膠木,46.99×58.42×101.6,57.2,4500.0,2581.0,5.08,44.4,5062.0,7.99,https://www.wayfair.com/furniture/pdp/gracie-oaks-upholstered-wooden-dining-chairs-w112147580.html?piid=1756808240,155,0,1,1,0
